2024-07-23T00:00:00+05:30,489.0,508.0,473.0,497.85,238934,FDC
2024-07-24T00:00:00+05:30,497.85,509.95,493.6,507.65,136071,FDC
2024-07-23T00:00:00+05:30,50.39,50.39,48.75,49.36,2311007,UTKARSHBNK
2024-07-24T00:00:00+05:30,49.5,50.42,49.35,50.22,903143,UTKARSHBNK
2024-07-23T00:00:00+05:30,67.79,68.42,64.08,65.11,39969,ARTNIRMAN
2024-07-24T00:00:00+05:30,66.89,66.89,65.08,65.95,10041,ARTNIRMAN
2024-07-23T00:00:00+05:30,231.29,233.4,219.35,229.63,18414004,ASHOKLEY
2024-07-24T00:00:00+05:30,228.0,230.0,227.15,229.4,3858496,ASHOKLEY
2024-07-23T00:00:00+05:30,122.68,125.0,121.82,124.59,12293,HDFCGROWTH
2024-07-24T00:00:00+05:30,124.59,124.85,124.01,124.22,3565,HDFCGROWTH
2024-07-23T00:00:00+05:30,85.75,85.75,82.2,83.74,84113,PLAZACABLE
2024-07-24T00:00:00+05:30,85.0,85.55,84.03,85.2,48121,PLAZACABLE
2024-07-23T00:00:00+05:30,36.76,37.0,32.65,36.31,18240,WILLAMAGOR
2024-07-24T00:00:00+05:30,35.71,37.19,35.71,36.35,16298,WILLAMAGOR
2024-07-23T00:00:00+05:30,950.7,989.0,933.0,984.95,452827,STAR
2024-07-24T00:00:00+05:30,996.0,1010.7,988.65,1000.35,352271,STAR
2024-07-23T00:00:00+05:30,883.0,884.5,849.1,863.9,18279212,SBIN
2024-07-24T00:00:00+05:30,864.2,868.0,847.2,857.65,12131871,SBIN
2024-07-23T00:00:00+05:30,12720.0,12734.95,12360.0,12629.05,332258,MARUTI
2024-07-24T00:00:00+05:30,12634.0,12663.2,12458.2,12535.55,198802,MARUTI
2024-07-23T00:00:00+05:30,621.3,628.45,591.35,617.05,18944,CHEMBOND
2024-07-24T00:00:00+05:30,620.0,632.9,612.05,622.25,11592,CHEMBOND
2024-07-23T00:00:00+05:30,394.1,399.5,380.0,393.0,74173,DALMIASUG
2024-07-24T00:00:00+05:30,394.9,408.95,394.05,401.8,66566,DALMIASUG
2024-07-23T00:00:00+05:30,218.99,218.99,208.41,215.48,752593,MID150BEES
2024-07-24T00:00:00+05:30,218.99,218.99,212.0,217.45,229026,MID150BEES
2024-07-23T00:00:00+05:30,210.36,215.74,199.0,213.21,221946,DCMSRIND
2024-07-24T00:00:00+05:30,215.7,226.75,215.0,218.89,320614,DCMSRIND
2024-07-23T00:00:00+05:30,3150.35,3201.0,3099.25,3176.4,353101,PIDILITIND
2024-07-24T00:00:00+05:30,3164.1,3174.0,3101.05,3108.9,93937,PIDILITIND
2024-07-23T00:00:00+05:30,534.99,534.99,524.0,526.69,812368,SETFNIFBK
2024-07-24T00:00:00+05:30,524.0,528.15,516.42,522.5,156450,SETFNIFBK
2024-07-23T00:00:00+05:30,1190.15,1214.1,1160.1,1200.6,8058,ALBERTDAVD
2024-07-24T00:00:00+05:30,1209.1,1211.55,1182.75,1192.0,8605,ALBERTDAVD
2024-07-23T00:00:00+05:30,188.4,190.0,180.6,184.05,1113519,TVSSCS
